DataCadastro;DataConclusaoCadastro;NomeEscola;INEP;UFEscola;MunicipioEscola;IDEscola;IDProfessor
/Date(1755878338610)/;;COLEGIO ORIGEM LTDA;35007099;São Paulo;Cerquilho;1742;10551
/Date(1755893640020)/;;PRISMA COLEGIO;35144733;São Paulo;Osasco;1768;10591
/Date(1756037102103)/;;IRACI SARTORI VIEIRA DA SILVA PROFA;35005769;São Paulo;Franco da Rocha;1807;10822
/Date(1757809776623)/;;ETEC DE ARACATUBA;35345623;São Paulo;Araçatuba;4114;10866
/Date(1756073025567)/;;BAIRRO FAZENDA GRANDE;35349124;São Paulo;Jundiaí;1836;10904
/Date(1756148298480)/;;JOSE ALVES MARTINS PROFESSOR EMEF;35560285;São Paulo;Ourinhos;1911;11071
/Date(1757433901413)/;;ORLANDO SIGNORELLI;35045676;São Paulo;Campinas;3238;11128
/Date(1756207491447)/;;COLEGIO ANGLO JAGUARIUNA;35007243;São Paulo;Jaguariúna;1967;11268
/Date(1756220723927)/;;SEBASTIAO TAVARES DE OLIVEIRA ESCOLA MUNICIPAL;35432647;São Paulo;Praia Grande;2014;11319
/Date(1756252917480)/;;SESI 101 CENTRO EDUCACIONAL;35112215;São Paulo;Americana;2073;11444
/Date(1756952412783)/;;VITORIA NERES COLEGIO;35155342;São Paulo;Santos;2762;11457
/Date(1756284742823)/;;SALATHIEL VAZ DE TOLEDO PROF;35035257;São Paulo;Itu;2083;11493
/Date(1756337339507)/;;MATHILDE TEIXEIRA DE MORAES PROFESSORA;35900187;São Paulo;Bragança Paulista;2159;11677
/Date(1758052534597)/;;RESSURREICAO RIO PRETO COLEGIO;35116415;São Paulo;São José do Rio Preto;4740;11703
/Date(1756388453860)/;;COLEGIO ADVENTISTA UNASP UNIDADE HORTOLANDIA;35112252;São Paulo;Hortolândia;2200;11792
/Date(1756477735260)/;;EDUQ COMPLEXO EDUCACIONAL;35263072;São Paulo;Rio Claro;2287;11867
/Date(1756412069993)/;;JOSE DA COSTA SILVA SOBRINHO DR UNIDADE MUN DE EDUCACAO;35207081;São Paulo;Santos;2245;11871
/Date(1758718428300)/;;JOSE BONIFACIO CTA UNESP CAMPUS JABOTICABAL;35045998;São Paulo;Jaboticabal;6449;11916
/Date(1756458253980)/;;JARDIM SANTA CLARA DO LAGO;35048240;São Paulo;Hortolândia;2266;11960
/Date(1756477871340)/;;LICEU JARDIM;35173186;São Paulo;Santo André;2288;12006
/Date(1756499584023)/;;COLEGIO JP;35468721;São Paulo;Presidente Prudente;2320;12065
/Date(1758386639160)/;;CERVANTES COLEGIO;35802220;São Paulo;Ribeirão Preto;5661;12126
/Date(1756525540623)/;;JARDIM DAS ROSAS;35922687;São Paulo;Serrana;2355;12157
/Date(1757372808457)/;;USINA HENRY BORDEN UNIDADE MUNICIPAL DE ENSINO;35273922;São Paulo;Cubatão;3146;12185
/Date(1756599292423)/;;HELIO DEL CISTIA;35070282;São Paulo;Sorocaba;2397;12321
/Date(1756770864313)/;;RAYMI OLIVEIRA BAPTISTA PEREIRA PROFESSORA;35441818;São Paulo;Bauru;2538;12463
/Date(1756695710140)/;;ESCOLASTICA ANTUNES SALGADO PROFESSORA;35916286;São Paulo;Pindamonhangaba;2443;12542
/Date(1756746163417)/;;SOCIEDADE EDUCACAO E ATITUDE;35463115;São Paulo;Fernandópolis;2501;12693
/Date(1756752880597)/;;MOACYR TEIXEIRA DOUTOR;35032608;São Paulo;Estrela do Norte;2514;12716
/Date(1756755861087)/;;COLEGIO JOSEENSE;35144496;São Paulo;São José dos Campos;2520;12722
/Date(1758747541143)/;;MORAIS PACHECO PROF;35025458;São Paulo;Bauru;6653;12727
/Date(1756759003860)/;;LETICIA DE GODOY BUENO DE CARVALHO LOPES PROFA;35022123;São Paulo;Araraquara;2525;12728
/Date(1756763473510)/;;JOSE FELICIANO DE OLIVEIRA PROFESSOR;35019422;São Paulo;Jundiaí;2531;12736
/Date(1756779125583)/;;ALLYRIO DE FIGUEIREDO BRASIL PROFESSOR;35041099;São Paulo;Guarulhos;2548;12793
/Date(1757954141300)/;;PLINIO RODRIGUES DE MORAIS;35016469;São Paulo;Tietê;4328;12835
/Date(1756921176410)/;;CRISTAO DE JUNDIAI COLEGIO;35290981;São Paulo;Jundiaí;2715;12847
/Date(1756857984433)/;;ELI URIAS MUZEL PROFESSOR;35908605;São Paulo;Embu das Artes;2634;12971
/Date(1756902681523)/;;MARIA JULIETA DE GODOI CARTEZANI PROFESSORA;35901097;São Paulo;Campinas;2655;13025
/Date(1756910031370)/;;FRANCISCA DE ALMEIDA CALOI PROFA EMEIEF;35223086;São Paulo;Guaratinguetá;2678;13051
/Date(1758134117357)/;;OSWALDO FLORENCIO PROFESSOR;35034915;São Paulo;Juquiá;5015;13328
/Date(1757013791493)/;;RIO BRANCO COLEGIO UNIDADE GRANJA VIANA;35139646;São Paulo;Cotia;2846;13445
/Date(1757016649613)/;;GERALDO APPARECIDO ROCHA PROF EMEF;35282169;São Paulo;Cordeirópolis;2863;13463
/Date(1757034864750)/;;ELISEU NARCISO REVERENDO;35901118;São Paulo;Campinas;2884;13530
/Date(1757069691333)/;;COLEGIO FAAT ENSINO FUNDAMENTAL E MEDIO;35185243;São Paulo;Atibaia;2899;13569
/Date(1757844669907)/;;MIKIO UMEDA VEREADOR EM;35093038;São Paulo;Embu das Artes;4131;13578
/Date(1757071365260)/;;PROFESSORA MARIA DE LOURDES LIMA;35565805;São Paulo;Conchal;2902;13583
/Date(1757086910813)/;;AGUIRRE DOM COLEGIO;35137686;São Paulo;Sorocaba;2931;13650
/Date(1757104320177)/;;MARIETA VILELA DA COSTA BRAGA PROFA EMEF;35082922;São Paulo;Aparecida;2978;13724
/Date(1757114123030)/;;PORTO DOS BANDEIRANTES COLEGIO;35802384;São Paulo;Porto Feliz;2984;13751
/Date(1757114597077)/;;PORTO DOS BANDEIRANTES COLEGIO;35802384;São Paulo;Porto Feliz;2985;13753
/Date(1757212043687)/;;RUTH MAMEDE DE GODOY PROFA;35033637;São Paulo;Marília;3014;13905
/Date(1757243284333)/;;VIVERE LICEU;35113931;São Paulo;Pirassununga;3020;13913
/Date(1757328721153)/;;AJUDANDO A ESCOLHER O SEU CAMINHO COLEGIO AESC;35164768;São Paulo;Valinhos;3066;14024
/Date(1757360801740)/;;JEAN PIAGET UNIDADE II EEPG;35154295;São Paulo;Santos;3131;14106
/Date(1757361475790)/;;IGUATEMI COLEGIO;35429697;São Paulo;Sorocaba;3135;14111
/Date(1757373491770)/;;FRANCISCO GOMES PROFESSOR;35024260;São Paulo;Cravinhos;3148;14144
/Date(1758561647147)/;;INTEGRACAO COLEGIO UNIDADE II;35151130;São Paulo;São Vicente;5931;14283
/Date(1757429208593)/;;ITAPETININGA SISTEMA EDUCACIONAL DE ENSINO DE;35159141;São Paulo;Itapetininga;3221;14322
/Date(1757430143240)/;;MARIA DE LOURDES GUIMARAES PROFESSORA;35037266;São Paulo;Santo André;3226;14326
/Date(1757430340037)/;;MARIA DE LOURDES GUIMARAES PROFESSORA;35037266;São Paulo;Santo André;3228;14330
/Date(1757442996387)/;;INTEGRACAO COLEGIO;35119672;São Paulo;Vargem Grande Paulista;3264;14405
/Date(1757461237993)/;;JARDIM ALINE;35580824;São Paulo;Hortolândia;3296;14482
/Date(1758674262283)/;;JOSE GALVAO SOBRINHO PROFESSOR EMEF;35295541;São Paulo;Tatuí;6346;14505
/Date(1758235594793)/;;IFSP - CAMPUS SAO CARLOS;35456470;São Paulo;São Carlos;5346;14516
/Date(1757619413320)/;;COLEGIO CAMPO LARGO;35005806;São Paulo;Araçoiaba da Serra;3688;14570
/Date(1758739476507)/;;JARDIM SAO LUCAS;35906414;São Paulo;Vargem Grande Paulista;6600;14632
/Date(1757515594917)/;;JOAQUIM SILVIO NOGUEIRA;35028642;São Paulo;Bálsamo;3367;14651
/Date(1758173318123)/;;ABDALLA MIGUEL;35022100;São Paulo;Tabatinga;5113;14663
/Date(1757605841337)/;;ADELIA FRASCINO DONA;35022573;São Paulo;Pontal;3597;14773
/Date(1757630331490)/;;ELEUTERIO JOSE MOREIRA PROF EMEB;35430213;São Paulo;Tietê;3723;14840
/Date(1757551505293)/;;ANSELMO BERTONCINI;35014801;São Paulo;Bofete;3479;14856
/Date(1757551574190)/;;JOSE LOPES VEREADOR;35913340;São Paulo;Quadra;3480;14856
/Date(1757561175143)/;;CARLINDA GOMES ROLIM PROFA EM;35273715;São Paulo;Itapeva;3489;14903
/Date(1757567350197)/;;HUMBERTO DE MORAIS VASCONCELOS DR EMEF;35285936;São Paulo;Nova Campina;3491;14910
/Date(1757588028453)/;;ERNANI RODRIGUES PROF;35033273;São Paulo;Assis;3503;14921
/Date(1757591885570)/;;MARIA JULIETA DE GODOI CARTEZANI PROFESSORA;35901097;São Paulo;Campinas;3517;14932
/Date(1757594898373)/;;LUIZ ZOVARO EMEF;35268434;São Paulo;Caieiras;3532;14943
/Date(1757624571450)/;;LUIS AMARAL MOUSINHO DOM EMEF;35062900;São Paulo;Ribeirão Preto;3701;15106
/Date(1757642568557)/;;JOSE DOS SANTOS PADRE;35018697;São Paulo;Campinas;3762;15190
/Date(1757678901840)/;;ALFEU LUIZ GASPARINI PROFESSOR EMEF;35062893;São Paulo;Ribeirão Preto;3820;15293
/Date(1757688900047)/;;LUIZA HIDAKA PROFESSORA;35923448;São Paulo;Suzano;3874;15311
/Date(1757684511850)/;;CATHARINA SINOTTI EMEIEF;35209818;São Paulo;Pirassununga;3858;15331
/Date(1758709436110)/;;VICTORIO FREGUGLIA PADRE CENTRO INTEGRADO DE EDUC PUBLICA;35356487;São Paulo;Santa Bárbara d'oeste;6382;15367
/Date(1757694469880)/;;JOSEPHINA GALVAO DE FRANCA ANDREUCCI PROFESSORA;35017711;São Paulo;Socorro;3900;15390
/Date(1758133537260)/;;COLEGIO TORRICELLI UNIDADE II;35529023;São Paulo;Guarulhos;5007;15430
/Date(1757731449843)/;;ANTONIO TEIXEIRA FERNANDES COLEGIO TECNICO;35110966;São Paulo;São José dos Campos;4020;15495
/Date(1757709259413)/;;ANTONIO TEIXEIRA FERNANDES COLEGIO TECNICO;35110966;São Paulo;São José dos Campos;3969;15502
/Date(1757715803277)/;;ANTONIO TEIXEIRA FERNANDES COLEGIO TECNICO;35110966;São Paulo;São José dos Campos;3980;15510
/Date(1757717067240)/;;CECILIA CRISTINA DE OLIVEIRA RODRIGUES ESCOLA MUNICIPAL;35659137;São Paulo;Embu-Guaçu;3988;15556
/Date(1757717014900)/;;ALFREDO SCHUNK ESCOLA MUNICIPAL;35277836;São Paulo;Embu-Guaçu;3986;15556
/Date(1757718365547)/;;SEI ESCOLA;35118459;São Paulo;Itápolis;3995;15570
/Date(1757722192393)/;;ANTONIO TEIXEIRA FERNANDES COLEGIO TECNICO;35110966;São Paulo;São José dos Campos;4005;15602
/Date(1757723044877)/;;COLEGIO JOSEENSE;35144496;São Paulo;São José dos Campos;4006;15606
/Date(1757724086283)/;;CURSO E COLEGIO UNI;35007524;São Paulo;São Carlos;4007;15612
/Date(1757728850713)/;;HONORIO ROQUE DE MIRANDA TORRES EMEF;35246153;São Paulo;Cesário Lange;4015;15641
/Date(1757729469407)/;;ANTONIO TEIXEIRA FERNANDES COLEGIO TECNICO;35110966;São Paulo;São José dos Campos;4018;15648
/Date(1758154464223)/;;ANTONIO CORDEIRO PROFESSOR;35043497;São Paulo;Sorocaba;5095;15661
/Date(1757955415403)/;;ARISTIDES DA COSTA E SILVA PROF EMEF;35246797;São Paulo;Barueri;4339;15686
/Date(1757773800857)/;;ANA RODRIGUES DE LISO;35906694;São Paulo;Carapicuíba;4068;15756
/Date(1757782046567)/;;MIGUEL FARAH JORNALISTA EMEF;35241556;São Paulo;Ourinhos;4078;15794
/Date(1757791159793)/;;LUCIO ANTUNES DOM;35031159;São Paulo;Panorama;4083;15821
/Date(1757806057927)/;;ANTONIO ZANAGA PREFEITO;35039846;São Paulo;Americana;4107;15868
/Date(1757806194103)/;;EINSTEIN COLEGIO;35186429;São Paulo;Ribeirão Preto;4108;15872
/Date(1757854006177)/;;JOAQUIM SIMAO;35036146;São Paulo;Santa Isabel;4135;15970
/Date(1757857262353)/;;ILZA IRMA MOELLER COPPIO PROFESSORA;35013523;São Paulo;São José dos Campos;4140;15996
/Date(1757869285893)/;;JARDIM NOVA CUMBICA II;35925986;São Paulo;Guarulhos;4160;16037
/Date(1757883363363)/;;COLEGIO SABER;35179802;São Paulo;Igaraçu do Tietê;4175;16078
/Date(1757889528173)/;;OSWALDO SAMUEL MASSEI EMEF;35298438;São Paulo;São Caetano do Sul;4181;16099
/Date(1757897930867)/;;BRASIL;35020011;São Paulo;Limeira;4206;16133
/Date(1757940646420)/;;PLUS COLEGIO;35304414;São Paulo;Barretos;4261;16259
/Date(1757943120103)/;;EDUCATIVA INSTITUTO DE EDUCACAO E CULTURA;35125441;São Paulo;São Carlos;4275;16278
/Date(1757947727573)/;;PAULINA DE MORAIS PROFA;35913571;São Paulo;Ribeirão Branco;4300;16305
/Date(1757948942520)/;;PASCHOAL FLAMINO;35026190;São Paulo;Uru;4303;16307
/Date(1757952465103)/;;MILTON LEME DO PRADO PROFESSOR;35903929;São Paulo;Indaiatuba;4315;16332
/Date(1757957338203)/;;FERREIRA MASTER COLEGIO;35288378;São Paulo;Suzano;4358;16398
/Date(1757957698437)/;;BENTO DE ABREU;35021866;São Paulo;Santa Lúcia;4361;16403
/Date(1757959778143)/;;JOSE QUEVEDO PROFESSOR;35016263;São Paulo;Sorocaba;4381;16435
/Date(1757960005730)/;;JOAO MARTINS;35037540;São Paulo;Embu das Artes;4386;16440
/Date(1757960575867)/;;ROBERTO BIANCHI;35006993;São Paulo;Suzano;4392;16447
/Date(1757961043553)/;;ETEC ANTONIO FURLAN;35448285;São Paulo;Barueri;4397;16457
/Date(1757969199817)/;;RUBENS MERCADANTE DE LIMA PROFESSOR DOUTOR;35041129;São Paulo;Mogi das Cruzes;4443;16566
/Date(1757970927813)/;;JOAO MARTINS DE ALMEIDA PROFESSOR;35013195;São Paulo;Pindamonhangaba;4456;16573
/Date(1758750182477)/;;ANTONIO FURLAN ESCOLA MUNICIPAL DE EDUCACAO BASICA EMEB;35278397;São Paulo;Charqueada;6666;16665
/Date(1757985846513)/;;JEAN PIAGET COLEGIO;35105824;São Paulo;Ribeirão Pires;4507;16696
/Date(1757987990627)/;;DEMETRIO IVAHY BADARO DOUTOR;35925913;São Paulo;Pindamonhangaba;4512;16717
/Date(1757997554963)/;;CELIO RODRIGUES ALVES;35047272;São Paulo;Cosmópolis;4518;16739
/Date(1758018591523)/;;COLEGIO PLANCK;35004369;São Paulo;São José dos Campos;4527;16772
/Date(1758021544787)/;;LUIZ GONZAGA HORTA LISBOA PROFESSOR;35920502;São Paulo;Campinas;4535;16786
/Date(1758022867997)/;;COLEGIO VIVO;35191541;São Paulo;Piracicaba;4541;16797
/Date(1758025741460)/;;GENOEFA D AQUINO PACITTI PROFESSORA;35006087;São Paulo;Guarulhos;4561;16820
/Date(1758028900493)/;;ALCINA MORAES SALLES PROFA;35045412;São Paulo;Jacareí;4583;16858
/Date(1758029532757)/;;LUCIANO GUIDOTTI COMENDADOR;35037989;São Paulo;Piracicaba;4586;16868
/Date(1758030970923)/;;PREFEITO MARIO CORADIN;35924362;São Paulo;Barra do Turvo;4597;16882
/Date(1758034213233)/;;FRANCISCO COCCARO PROFESSOR;35016421;São Paulo;Sorocaba;4618;16890
/Date(1758034348537)/;;OSWALDO CAMARGO PIRES PROFESSOR;35019461;São Paulo;Várzea Paulista;4621;16915
/Date(1758034575880)/;;JOSE GONCALVES DE MENDONCA;35033017;São Paulo;Maracaí;4622;16916
/Date(1758035019490)/;;PARQUE MARAJOARA II;35925639;São Paulo;Santo André;4625;16924
/Date(1758036809057)/;;VEIGA JUNIOR PROFESSOR;35034800;São Paulo;Iguape;4635;16935
/Date(1758037553933)/;;ADELAIDE TOZI PROFA EMEF;35101497;São Paulo;Cerquilho;4639;16942
/Date(1758038259583)/;;EUGENIO EUCLYDES PEREIRA DA MOTTA CORONEL;35015611;São Paulo;Porto Feliz;4642;16944
/Date(1758038297560)/;;LUZIA BARUQUE KIRCHE PROFA;35922961;São Paulo;Santa Bárbara d'oeste;4643;16946
/Date(1758044390547)/;;ANTHENOR FRUET PROF;35920940;São Paulo;Itu;4678;16996
/Date(1758044193823)/;;MESSIAS DA FONSECA DOUTOR;35024200;São Paulo;Cajuru;4675;16999
/Date(1758044514917)/;;AIMONE SALA PROF;35907248;São Paulo;Guararapes;4681;17000
/Date(1758284519707)/;;EE BAIRRO LUIZ SPINA;35010470;São Paulo;Barretos;5412;17002
/Date(1758044532387)/;;IDENE RODRIGUES DOS SANTOS PROF;35031525;São Paulo;Junqueirópolis;4682;17004
/Date(1758221097570)/;;MARIA MATHILDE CASTEIN CASTILHO PROFESSORA;35030181;São Paulo;Glicério;5291;17006
/Date(1758048571913)/;;HILDA ROCHA PINTO PROFA;35918362;São Paulo;Cruzeiro;4710;17035
/Date(1758050604147)/;;MARIA DE LOURDES TEIXEIRA;35909221;São Paulo;Carapicuíba;4721;17052
/Date(1758121455917)/;;JARDIM SAO LUCAS;35906414;São Paulo;Vargem Grande Paulista;4944;17063
/Date(1758054564577)/;;ALDO ANGELINI;35016512;São Paulo;Porangaba;4748;17093
/Date(1758055644870)/;;MARIA JANUARIA VAZ TUCCORI PROFESSORA;35020795;São Paulo;Capivari;4753;17100
/Date(1758061452610)/;;JOSE PIMENTA DE PADUA;35026360;São Paulo;Getulina;4765;17142
/Date(1758064633650)/;;CARLOS CELSO LENARDUZZI;35027112;São Paulo;Santa Albertina;4781;17179
/Date(1758069393100)/;;ANTONIO FURLAN JUNIOR DOUTOR;35023620;São Paulo;Sertãozinho;4799;17216
/Date(1758071245310)/;;FRANCISCO PURITA PROFESSOR;35028617;São Paulo;Ipiguá;4802;17228
/Date(1758072428217)/;;PRISMA COLEGIO;35144733;São Paulo;Osasco;4806;17236
/Date(1758077761840)/;;PLINIO FERRAZ;35025173;São Paulo;Bauru;4815;17258
/Date(1758104334500)/;;ORIGENES LESSA;35904673;São Paulo;Diadema;4827;17299
/Date(1758106842383)/;;PROFESSOR HENRIQUE COSTA;35477321;São Paulo;Embu das Artes;4841;17311
/Date(1758121330723)/;;FRANCISCO MATARAZZO SOBRINHO;35038738;São Paulo;Osasco;4942;17322
/Date(1758111479620)/;;OSWALDO CAMARGO PIRES PROF CEMB;35277186;São Paulo;Várzea Paulista;4870;17346
/Date(1758111252423)/;;JOSE MARIOTTO FERREIRA MAJOR AVIADOR;35013869;São Paulo;São José dos Campos;4866;17347
/Date(1758111478463)/;;OSWALDO CAMARGO PIRES PROF CEMB;35277186;São Paulo;Várzea Paulista;4869;17348
/Date(1758113108670)/;;ANSELMO BISPO DOS SANTOS;35022500;São Paulo;Taiaçu;4892;17370
/Date(1758116092280)/;;PEDRA BRANCA;35903048;São Paulo;Juquitiba;4911;17406
/Date(1758238193160)/;;CARLOS CORREA VIANNA PROF;35025392;São Paulo;Reginópolis;5352;17424
/Date(1758119387850)/;;BENTO DA SILVA CESAR PROFESSOR;35921981;São Paulo;São Carlos;4927;17435
/Date(1758120921017)/;;ZACARIAS ANTONIO DA SILVA;35010561;São Paulo;Cotia;4940;17449
/Date(1758127517473)/;;CRUZ AZUL DE SAO PAULO COLEGIO;35440826;São Paulo;São Vicente;4966;17493
/Date(1758128997667)/;;ATALIBA NOGUEIRA BARAO;35018764;São Paulo;Campinas;4978;17510
/Date(1758129713353)/;;FERNANDO MAGALHAES PROFESSOR;35019318;São Paulo;Caconde;4985;17516
/Date(1758133003730)/;;PAULO FREIRE EDUCADOR;35923096;São Paulo;Osasco;5004;17547
/Date(1758133874900)/;;ALICE ROLIM DE MOURA HOLTZ PROFESSORA;35908332;São Paulo;Votorantim;5014;17553
/Date(1758136323143)/;;BENEDITO GEBARA;35025331;São Paulo;Duartina;5030;17584
/Date(1758137385090)/;;NEWTON PRADO;35021520;São Paulo;Leme;5036;17594
/Date(1758139447123)/;;ANTONIO RODRIGUES DE ALMEIDA;35041956;São Paulo;Suzano;5047;17610
/Date(1758140018107)/;;JOSE MARIA RODRIGUES LEITE PROFESSOR;35010716;São Paulo;Osasco;5049;17618
/Date(1758140329423)/;;RUDGE RAMOS;35009313;São Paulo;São Bernardo do Campo;5052;17621
/Date(1758142432273)/;;MARIA IRACEMA MUNHOZ;35009210;São Paulo;São Bernardo do Campo;5057;17634
/Date(1758148099023)/;;LEONARDO LOPES BOMFIM;35027522;São Paulo;Nova Luzitânia;5069;17671
/Date(1758149366000)/;;LUMEN COLEGIO;35169687;São Paulo;São José do Rio Pardo;5076;17688
/Date(1758150827007)/;;RODOLFO MIRANDA SENADOR;35025324;São Paulo;Cabrália Paulista;5080;17695
/Date(1758163679097)/;;ALICE CHUERY PROFESSORA;35006208;São Paulo;Guarulhos;5109;17786
/Date(1758189002650)/;;IRACEMA DE OLIVEIRA CARLOS PROFA;35047491;São Paulo;Ibitinga;5116;17804
/Date(1758192599330)/;;CARLOS ROBERTO GUARIENTO PROFESSOR;35907212;São Paulo;Rio Grande da Serra;5123;17824
/Date(1758193585760)/;;JUVENAL ALVIM MAJOR;35018041;São Paulo;Atibaia;5128;17830
/Date(1758196381390)/;;ANTONIO CARLOS;35026578;São Paulo;Catiguá;5146;17844
/Date(1758195678180)/;;ESTHER MEDINA PROFESSORA;35008709;São Paulo;Santo André;5141;17848
/Date(1758197869747)/;;JOSE MANOEL LOBO DR;35028988;São Paulo;Votuporanga;5160;17876
/Date(1758200121563)/;;MARLENE FRATTINI PROFA;35919412;São Paulo;Matão;5166;17889
/Date(1758200111540)/;;LAZARO FRANCO DE MORAES;35021714;São Paulo;Torrinha;5165;17890
/Date(1758298715890)/;;DARCY RIBEIRO EMEIEF;35082797;São Paulo;Santo André;5498;17900
/Date(1758202441000)/;;DOMINGOS DE MAGALHAES DOUTOR;35025835;São Paulo;Jaú;5184;17918
/Date(1758211174757)/;;JOAO CHAMMAS COMENDADOR;35047533;São Paulo;Pederneiras;5215;17970
/Date(1758810670977)/;;ALBERTO ALVES ROLLO DR;35907704;São Paulo;Américo Brasiliense;6838;17986
/Date(1758217847883)/;;EUGENIO EUCLYDES PEREIRA DA MOTTA CORONEL;35015611;São Paulo;Porto Feliz;5265;18030
/Date(1758217236890)/;;NOSSA SENHORA DE LORETO;35021436;São Paulo;Pirassununga;5259;18037
/Date(1758242593840)/;;ETEC AMIM JUNDI;35915865;São Paulo;Osvaldo Cruz;5360;18203
/Date(1758277405497)/;;PEDRA BRANCA;35903048;São Paulo;Juquitiba;5374;18260
/Date(1758277470237)/;;ARMANDO DE SALLES OLIVEIRA GOVERNADOR;35035282;São Paulo;Sete Barras;5375;18266
/Date(1758282872537)/;;JULIO GOMES CAMISAO EMEF;35246759;São Paulo;Barueri;5403;18310
/Date(1758304860707)/;;MARIA HELENA FARIA LIMA E CUNHA;35005903;São Paulo;Guarulhos;5530;18311
/Date(1758284085477)/;;DULCE ESMERALDA BASILE FERREIRA PROFESSORA;35924106;São Paulo;Sorocaba;5410;18320
/Date(1758289228517)/;;ISAURA JAMAS FOGACA DONA EM;35067155;São Paulo;Iperó;5438;18332
/Date(1758289994847)/;;JOSE DE CAMPOS PROFESSOR;35920666;São Paulo;Indaiatuba;5444;18360
/Date(1758290211353)/;;JOSE PIAULINO;35904910;São Paulo;Diadema;5447;18364
/Date(1758293615627)/;;JOSEPHA CASTRO PROFESSORA;35022561;São Paulo;Pontal;5473;18397
/Date(1758553265767)/;;EE Campo Bonito;3510731;São Paulo;Indaiatuba;5906;18433
/Date(1758302508893)/;;ANTONIO DIAS PASCHOAL PROFESSOR;35018983;São Paulo;Tambaú;5516;18449
/Date(1758305780840)/;;JOSE FIRPO;35030788;São Paulo;Lucélia;5534;18466
/Date(1758307305583)/;;ANTHENOR FRUET PROF;35920940;São Paulo;Itu;5544;18477
/Date(1758319554993)/;;COLEGIO EVOLUCAO ED INFANTIL E ENS FUNDAMENTAL;35151762;São Paulo;São José dos Campos;5581;18524
/Date(1758324350620)/;;EMBRAER JUAREZ WANDERLEY COLEGIO;35805555;São Paulo;São José dos Campos;5586;18552
/Date(1758327599130)/;;MARIA APPARECIDA PINTO DA CUNHA PROFESSORA;35049475;São Paulo;Indaiatuba;5593;18574
/Date(1758339703123)/;;LEONOR FERNANDES DA SILVA PROFA;35015647;São Paulo;Salto;5604;18619
/Date(1758373827830)/;;JOAQUIM ALVES FERREIRA MONSENHOR;35022962;São Paulo;Batatais;5644;18704
/Date(1758377319107)/;;CRISTIANO OSORIO DE OLIVEIRA CORONEL;35020692;São Paulo;São João da Boa Vista;5653;18718
/Date(1758402278843)/;;ZILDA BRACONI AMADOR PROFESSORA;35007079;São Paulo;Itaquaquecetuba;5681;18815
/Date(1758407087800)/;;JOAO BATISTA BERBET EMEFEI;35234148;São Paulo;Martinópolis;5687;18838
/Date(1758407167167)/;;JOSE NUNES DOS SANTOS EMEFEI;35234138;São Paulo;Martinópolis;5688;18838
/Date(1758412779083)/;;HENRIQUE BOTELHO EM;35277393;São Paulo;São Sebastião;5696;18863
/Date(1758426734863)/;;QUEIROZ CORONEL;35014072;São Paulo;Redenção da Serra;5715;18911
/Date(1758447057740)/;;HELIO ZACHARIAS EMEF;35273132;São Paulo;Boituva;5717;18934
/Date(1758471729600)/;;SESI 192 CENTRO EDUCACIONAL;35111818;São Paulo;Alumínio;5752;19041
/Date(1758492478013)/;;DIRCEU JUNQUEIRA DE SOUZA PROF;35013973;São Paulo;Jacareí;5782;19118
/Date(1758494578160)/;;PRESBITERIANO INDEPENDENTE INSTITUTO DE ENSINO;35124515;São Paulo;Franco da Rocha;5784;19130
/Date(1758548910130)/;;ONDINA RIVERA MIRANDA CINTRA PROFESSORA;35008436;São Paulo;Santo André;5893;19149
/Date(1758520421553)/;;JOSE ZANOVELLI;35027534;São Paulo;Poloni;5821;19221
/Date(1758539114307)/;;LEONCIO PIMENTEL;35015453;São Paulo;Itaberá;5828;19247
/Date(1758540686463)/;;DINAMICO COLEGIO;35288019;São Paulo;Bauru;5834;19254
/Date(1758725347407)/;;CARLOS CORREA VIANNA PROF;35025392;São Paulo;Reginópolis;6514;19261
/Date(1758545174590)/;;COLEGIO ANGLO ALANTE SAO JOSE DOS CAMPOS;35137170;São Paulo;São José dos Campos;5859;19273
/Date(1758542583970)/;;ASTHER COLEGIO;35138769;São Paulo;Campinas;5849;19275
/Date(1758543459370)/;;GERALDO TORRANO PROFESSOR;35903498;São Paulo;Cajuru;5852;19281
/Date(1758548348717)/;;EPG ZUZU ANGEL;35451770;São Paulo;Guarulhos;5888;19321
